review_id,drug_raw,review_text,rating,created_at,drug
1747,Glucophage,I took Glucophage and experienced insomnia and nausea and tremor. It helped but had side effects.,4,2025-01-20 15:00:00,Metformin
1748,Metformin,I took Metformin and experienced nausea and blood pressure. It helped but had side effects.,1,2024-08-31 01:00:00,Metformin
1749,Tylenol,I took Tylenol and experienced hives. It helped but had side effects.,2,2025-07-30 08:00:00,Acetaminophen
1750,Advil,I took Advil and experienced nausea. It helped but had side effects.,5,2024-05-21 19:00:00,Ibuprofen
1751,Tylenol,I took Tylenol and experienced palpitations. It helped but had side effects.,2,2025-07-23 16:00:00,Acetaminophen
1752,Metformin,I took Metformin and experienced vomiting. It helped but had side effects.,4,2024-07-17 07:00:00,Metformin
1753,Tylenol,I took Tylenol and experienced depression. It helped but had side effects.,1,2024-03-02 16:00:00,Acetaminophen
1754,Glucophage,I took Glucophage and experienced diarrhea. It helped but had side effects.,1,2025-01-03 08:00:00,Metformin
1755,Ibuprofen,I took Ibuprofen and experienced constipation and irritable and headache. It helped but had side effects.,4,2024-03-30 19:00:00,Ibuprofen
1756,Glucophage,I took Glucophage and experienced blood pressure. It helped but had side effects.,2,2025-06-17 21:00:00,Metformin
1757,Acetaminophen,I took Acetaminophen and experienced irritable and chest pain and panic. It helped but had side effects.,1,2024-11-25 04:00:00,Acetaminophen
1758,Advil,I took Advil and experienced anxiety. It helped but had side effects.,2,2024-06-01 16:00:00,Ibuprofen
1759,Tylenol,I took Tylenol and experienced panic and rash. It helped but had side effects.,1,2024-07-27 18:00:00,Acetaminophen
1760,Tylenol,I took Tylenol and experienced brain fog. It helped but had side effects.,5,2025-09-02 21:00:00,Acetaminophen
1761,Tylenol,I took Tylenol and experienced hives. It helped but had side effects.,4,2025-08-15 10:00:00,Acetaminophen
1762,Ibuprofen,I took Ibuprofen and experienced redness and hives and dizzy. It helped but had side effects.,2,2025-04-04 11:00:00,Ibuprofen
1763,Metformin,I took Metformin and experienced nausea. It helped but had side effects.,5,2025-07-26 12:00:00,Metformin
1764,Acetaminophen,I took Acetaminophen and experienced brain fog and hives and diarrhea. It helped but had side effects.,3,2024-09-02 08:00:00,Acetaminophen
1765,Acetaminophen,I took Acetaminophen and experienced anxiety. It helped but had side effects.,2,2024-01-04 13:00:00,Acetaminophen
1766,Acetaminophen,I took Acetaminophen and experienced bloating and irritable. It helped but had side effects.,4,2024-09-17 08:00:00,Acetaminophen
1767,Metformin,I took Metformin and experienced palpitations and blood pressure. It helped but had side effects.,1,2024-02-26 10:00:00,Metformin
1768,Ibuprofen,I took Ibuprofen and experienced constipation. It helped but had side effects.,3,2024-03-10 11:00:00,Ibuprofen
1769,Acetaminophen,I took Acetaminophen and experienced vomiting. It helped but had side effects.,2,2025-06-24 19:00:00,Acetaminophen
1770,Acetaminophen,I took Acetaminophen and experienced vomiting. It helped but had side effects.,3,2024-03-08 02:00:00,Acetaminophen
1771,Ibuprofen,I took Ibuprofen and experienced anxiety. It helped but had side effects.,5,2025-06-15 19:00:00,Ibuprofen
1772,Glucophage,I took Glucophage and experienced constipation. It helped but had side effects.,2,2025-04-08 20:00:00,Metformin
1773,Acetaminophen,I took Acetaminophen and experienced brain fog and blood pressure and bloating. It helped but had side effects.,5,2024-01-22 07:00:00,Acetaminophen
1774,Acetaminophen,I took Acetaminophen and experienced anxiety and rash and headache. It helped but had side effects.,3,2024-09-10 20:00:00,Acetaminophen
1775,Glucophage,I took Glucophage and experienced itching and chest pain. It helped but had side effects.,1,2024-02-08 09:00:00,Metformin
1776,Ibuprofen,I took Ibuprofen and experienced constipation and panic and palpitations. It helped but had side effects.,1,2025-08-27 22:00:00,Ibuprofen
1777,Ibuprofen,I took Ibuprofen and experienced redness. It helped but had side effects.,4,2024-03-31 02:00:00,Ibuprofen
1778,Metformin,I took Metformin and experienced diarrhea. It helped but had side effects.,4,2024-05-25 01:00:00,Metformin
1779,Tylenol,I took Tylenol and experienced palpitations and panic. It helped but had side effects.,5,2024-09-03 04:00:00,Acetaminophen
1780,Glucophage,I took Glucophage and experienced redness. It helped but had side effects.,1,2024-03-08 22:00:00,Metformin
1781,Acetaminophen,I took Acetaminophen and experienced irritable. It helped but had side effects.,4,2025-05-15 01:00:00,Acetaminophen
1782,Ibuprofen,I took Ibuprofen and experienced diarrhea. It helped but had side effects.,1,2024-04-07 21:00:00,Ibuprofen
1783,Acetaminophen,I took Acetaminophen and experienced headache. It helped but had side effects.,3,2025-04-09 22:00:00,Acetaminophen
1784,Tylenol,I took Tylenol and experienced itching and insomnia. It helped but had side effects.,2,2024-03-18 02:00:00,Acetaminophen
1785,Advil,I took Advil and experienced constipation. It helped but had side effects.,3,2024-02-20 06:00:00,Ibuprofen
1786,Metformin,I took Metformin and experienced itching. It helped but had side effects.,3,2025-02-10 22:00:00,Metformin
1787,Glucophage,I took Glucophage and experienced rash and constipation. It helped but had side effects.,3,2024-11-30 21:00:00,Metformin
1788,Advil,I took Advil and experienced irritable. It helped but had side effects.,2,2024-07-27 22:00:00,Ibuprofen
1789,Acetaminophen,I took Acetaminophen and experienced tremor and dizzy and diarrhea. It helped but had side effects.,1,2025-01-10 03:00:00,Acetaminophen
1790,Acetaminophen,I took Acetaminophen and experienced rash and anxiety and itching. It helped but had side effects.,1,2025-02-10 17:00:00,Acetaminophen
1791,Tylenol,I took Tylenol and experienced vomiting and stomach cramps and fatigue. It helped but had side effects.,4,2024-09-24 01:00:00,Acetaminophen
1792,Advil,I took Advil and experienced headache and brain fog and diarrhea. It helped but had side effects.,5,2024-08-29 20:00:00,Ibuprofen
1793,Advil,I took Advil and experienced diarrhea. It helped but had side effects.,5,2024-05-09 21:00:00,Ibuprofen
1794,Ibuprofen,I took Ibuprofen and experienced panic and irritable and palpitations. It helped but had side effects.,5,2025-07-20 17:00:00,Ibuprofen
1795,Advil,I took Advil and experienced chest pain and depression and panic. It helped but had side effects.,3,2025-04-22 16:00:00,Ibuprofen
1796,Advil,I took Advil and experienced nausea and tremor and chest pain. It helped but had side effects.,3,2025-01-06 17:00:00,Ibuprofen
1797,Metformin,I took Metformin and experienced insomnia and diarrhea. It helped but had side effects.,3,2024-12-07 04:00:00,Metformin
1798,Advil,I took Advil and experienced insomnia. It helped but had side effects.,3,2025-04-24 06:00:00,Ibuprofen
1799,Metformin,I took Metformin and experienced redness. It helped but had side effects.,4,2024-01-12 15:00:00,Metformin
1800,Acetaminophen,I took Acetaminophen and experienced stomach cramps and vomiting and insomnia. It helped but had side effects.,4,2024-10-03 21:00:00,Acetaminophen
1801,Tylenol,I took Tylenol and experienced headache. It helped but had side effects.,1,2025-04-06 03:00:00,Acetaminophen
1802,Ibuprofen,I took Ibuprofen and experienced bloating. It helped but had side effects.,4,2024-12-27 23:00:00,Ibuprofen
1803,Advil,I took Advil and experienced constipation. It helped but had side effects.,5,2025-04-25 11:00:00,Ibuprofen
1804,Metformin,I took Metformin and experienced diarrhea. It helped but had side effects.,5,2024-08-24 19:00:00,Metformin
1805,Tylenol,I took Tylenol and experienced headache and blood pressure and nausea. It helped but had side effects.,1,2024-02-12 10:00:00,Acetaminophen
1806,Ibuprofen,I took Ibuprofen and experienced palpitations and itching and diarrhea. It helped but had side effects.,1,2024-03-18 02:00:00,Ibuprofen
1807,Advil,I took Advil and experienced dizzy. It helped but had side effects.,2,2025-05-02 16:00:00,Ibuprofen
1808,Tylenol,I took Tylenol and experienced rash and brain fog. It helped but had side effects.,1,2024-08-27 00:00:00,Acetaminophen
1809,Tylenol,I took Tylenol and experienced irritable and blood pressure. It helped but had side effects.,4,2024-02-02 04:00:00,Acetaminophen
1810,Metformin,I took Metformin and experienced vomiting. It helped but had side effects.,2,2025-01-10 11:00:00,Metformin
1811,Advil,I took Advil and experienced constipation and vomiting. It helped but had side effects.,4,2025-06-17 12:00:00,Ibuprofen
1812,Acetaminophen,I took Acetaminophen and experienced stomach cramps. It helped but had side effects.,2,2024-08-22 09:00:00,Acetaminophen
1813,Ibuprofen,I took Ibuprofen and experienced anxiety and chest pain. It helped but had side effects.,2,2025-05-13 11:00:00,Ibuprofen
1814,Glucophage,I took Glucophage and experienced fatigue. It helped but had side effects.,3,2025-08-25 14:00:00,Metformin
1815,Tylenol,I took Tylenol and experienced fatigue. It helped but had side effects.,1,2025-04-27 04:00:00,Acetaminophen
1816,Acetaminophen,I took Acetaminophen and experienced chest pain and itching and nausea. It helped but had side effects.,5,2024-05-20 09:00:00,Acetaminophen
1817,Glucophage,I took Glucophage and experienced redness and fatigue. It helped but had side effects.,1,2025-04-26 04:00:00,Metformin
1818,Tylenol,I took Tylenol and experienced brain fog and palpitations. It helped but had side effects.,2,2024-09-26 01:00:00,Acetaminophen
1819,Ibuprofen,I took Ibuprofen and experienced fatigue. It helped but had side effects.,1,2025-02-27 22:00:00,Ibuprofen
1820,Acetaminophen,I took Acetaminophen and experienced headache and chest pain. It helped but had side effects.,5,2024-05-31 13:00:00,Acetaminophen
1821,Tylenol,I took Tylenol and experienced itching and irritable and rash. It helped but had side effects.,1,2025-08-08 10:00:00,Acetaminophen
1822,Glucophage,I took Glucophage and experienced diarrhea. It helped but had side effects.,5,2025-02-06 08:00:00,Metformin
1823,Metformin,I took Metformin and experienced palpitations. It helped but had side effects.,3,2024-03-09 19:00:00,Metformin
1824,Ibuprofen,I took Ibuprofen and experienced rash and fatigue and bloating. It helped but had side effects.,1,2025-03-15 00:00:00,Ibuprofen
1825,Metformin,I took Metformin and experienced rash. It helped but had side effects.,1,2025-06-27 23:00:00,Metformin
1826,Ibuprofen,I took Ibuprofen and experienced nausea. It helped but had side effects.,1,2024-07-29 08:00:00,Ibuprofen
1827,Ibuprofen,I took Ibuprofen and experienced headache and chest pain. It helped but had side effects.,5,2024-09-17 21:00:00,Ibuprofen
1828,Metformin,I took Metformin and experienced hives and blood pressure and nausea. It helped but had side effects.,4,2024-10-06 11:00:00,Metformin
1829,Metformin,I took Metformin and experienced chest pain and stomach cramps. It helped but had side effects.,3,2024-08-24 15:00:00,Metformin
1830,Advil,I took Advil and experienced irritable and insomnia. It helped but had side effects.,5,2025-08-21 17:00:00,Ibuprofen
1831,Glucophage,I took Glucophage and experienced brain fog. It helped but had side effects.,2,2024-04-02 10:00:00,Metformin
1832,Glucophage,I took Glucophage and experienced stomach cramps. It helped but had side effects.,4,2024-06-25 05:00:00,Metformin
1833,Tylenol,I took Tylenol and experienced vomiting and stomach cramps and anxiety. It helped but had side effects.,4,2025-01-20 09:00:00,Acetaminophen
1834,Tylenol,I took Tylenol and experienced diarrhea and constipation. It helped but had side effects.,3,2025-02-03 20:00:00,Acetaminophen
1835,Advil,I took Advil and experienced nausea. It helped but had side effects.,3,2025-05-04 01:00:00,Ibuprofen
1836,Glucophage,I took Glucophage and experienced headache. It helped but had side effects.,1,2024-10-15 09:00:00,Metformin
1837,Tylenol,I took Tylenol and experienced rash and headache and diarrhea. It helped but had side effects.,2,2025-08-27 10:00:00,Acetaminophen
1838,Metformin,I took Metformin and experienced bloating. It helped but had side effects.,1,2024-04-04 08:00:00,Metformin
1839,Glucophage,I took Glucophage and experienced brain fog. It helped but had side effects.,3,2025-03-05 14:00:00,Metformin
1840,Acetaminophen,I took Acetaminophen and experienced vomiting. It helped but had side effects.,2,2024-06-14 00:00:00,Acetaminophen
1841,Acetaminophen,I took Acetaminophen and experienced panic and irritable and brain fog. It helped but had side effects.,5,2024-10-28 06:00:00,Acetaminophen
1842,Glucophage,I took Glucophage and experienced vomiting and diarrhea. It helped but had side effects.,2,2024-01-17 16:00:00,Metformin
1843,Metformin,I took Metformin and experienced palpitations and itching. It helped but had side effects.,1,2025-01-18 15:00:00,Metformin
1844,Metformin,I took Metformin and experienced blood pressure and anxiety. It helped but had side effects.,1,2025-06-10 12:00:00,Metformin
1845,Ibuprofen,I took Ibuprofen and experienced anxiety and stomach cramps. It helped but had side effects.,1,2025-01-15 00:00:00,Ibuprofen
1846,Tylenol,I took Tylenol and experienced redness and vomiting. It helped but had side effects.,4,2024-10-01 02:00:00,Acetaminophen
1847,Glucophage,I took Glucophage and experienced palpitations and diarrhea. It helped but had side effects.,2,2025-02-20 00:00:00,Metformin
1848,Acetaminophen,I took Acetaminophen and experienced panic and insomnia and headache. It helped but had side effects.,5,2024-08-04 06:00:00,Acetaminophen
1849,Glucophage,I took Glucophage and experienced stomach cramps. It helped but had side effects.,4,2024-03-03 00:00:00,Metformin
1850,Tylenol,I took Tylenol and experienced bloating and palpitations. It helped but had side effects.,4,2024-01-05 21:00:00,Acetaminophen
1851,Ibuprofen,I took Ibuprofen and experienced hives and vomiting and blood pressure. It helped but had side effects.,1,2024-02-07 13:00:00,Ibuprofen
